suite,case,config,go_status,rust_status
compiler,contextualSignatureInstantiation1.ts,[],go-pass,rust-diff
compiler,contextualSignatureInstantiation3.ts,[],go-pass,rust-diff
compiler,contextualSignatureInstantiationWithTypeParameterConstrainedToOuterTypeParameter.ts,[],go-diff,rust-pass
compiler,contextualTypeAppliedToVarArgs.ts,[],go-pass,rust-diff
compiler,contextualTypeBasedOnIntersectionWithAnyInTheMix1.ts,[],go-pass,rust-diff
compiler,contextualTypeBasedOnIntersectionWithAnyInTheMix2.ts,[],go-pass,rust-diff
compiler,contextualTypeBasedOnIntersectionWithAnyInTheMix3.ts,[],go-pass,rust-diff
compiler,contextualTypeCaching.ts,[],go-pass,rust-diff
compiler,contextualTypeOfIndexedAccessParameter.ts,[],go-pass,rust-diff
compiler,contextualTypeOnYield1.ts,[],go-pass,rust-diff
compiler,contextualTypeOnYield2.ts,[],go-pass,rust-diff
compiler,contextualTypeSelfReferencing.ts,[],go-pass,rust-diff
compiler,contextualTypesNegatedTypeLikeConstraintInGenericMappedType3.ts,[],go-pass,rust-diff
compiler,contextualTyping11.ts,[],go-diff,rust-pass
compiler,contextualTyping12.ts,[],go-diff,rust-pass
compiler,contextualTyping17.ts,[],go-diff,rust-pass
compiler,contextualTyping2.ts,[],go-diff,rust-pass
compiler,contextualTyping20.ts,[],go-diff,rust-pass
compiler,contextualTyping21.ts,[],go-diff,rust-pass
compiler,contextualTyping30.ts,[],go-diff,rust-pass
compiler,contextualTyping38.ts,[],go-diff,rust-pass
compiler,contextualTyping4.ts,[],go-diff,rust-pass
compiler,contextualTyping5.ts,[],go-diff,rust-pass
compiler,contextualTyping9.ts,[],go-diff,rust-pass
compiler,contextualTypingOfArrayLiterals1.ts,[],go-diff,rust-pass
compiler,contextualTypingOfConditionalExpression2.ts,[],go-diff,rust-pass
compiler,contextualTypingOfLambdaReturnExpression.ts,[],go-diff,rust-pass
compiler,contextualTypingOfLambdaWithMultipleSignatures.ts,[],go-pass,rust-diff
compiler,contextualTypingOfLambdaWithMultipleSignatures2.ts,[],go-pass,rust-diff
compiler,contextualTypingOfObjectLiterals2.ts,[],go-diff,rust-pass
compiler,contextualTypingOfOptionalMembers.tsx,[],go-pass,rust-diff
compiler,contextualTypingReturnStatementWithReturnTypeAnnotation.ts,[],go-pass,rust-diff
compiler,contextuallyTypedBooleanLiterals.ts,[],go-pass,rust-diff
compiler,contextuallyTypedByDiscriminableUnion.ts,[],go-pass,rust-diff
compiler,contextuallyTypedByDiscriminableUnion2.ts,[],go-pass,rust-diff
compiler,contextuallyTypedJsxAttribute.ts,[],go-pass,rust-diff
compiler,contextuallyTypedOptionalProperty.ts,['exactoptionalpropertytypes=true'],go-pass,rust-diff
compiler,contextuallyTypedParametersWithQuestionToken.ts,[],go-diff,rust-pass
compiler,contextuallyTypedSymbolNamedProperties.ts,[],go-pass,rust-diff
compiler,contextuallyTypingOrOperator.ts,[],go-diff,rust-pass
compiler,contextuallyTypingOrOperator2.ts,[],go-diff,rust-pass
compiler,contextuallyTypingRestParameters.ts,[],go-diff,rust-pass
compiler,continueInIterationStatement4.ts,[],go-diff,rust-pass
compiler,continueNotInIterationStatement1.ts,[],go-diff,rust-pass
compiler,continueNotInIterationStatement2.ts,[],go-diff,rust-pass
compiler,continueNotInIterationStatement3.ts,[],go-diff,rust-pass
compiler,continueTarget1.ts,[],go-diff,rust-pass
compiler,continueTarget6.ts,[],go-diff,rust-pass
compiler,contravariantOnlyInferenceWithAnnotatedOptionalParameter.ts,[],go-pass,rust-diff
compiler,contravariantTypeAliasInference.ts,[],go-pass,rust-diff
compiler,controlFlowForCatchAndFinally.ts,[],go-pass,rust-diff
compiler,controlFlowLoopAnalysis.ts,[],go-diff,rust-pass
compiler,controlFlowManyCallExpressionStatementsPerf.ts,[],go-pass,rust-diff
compiler,controlFlowNullTypeAndLiteral.ts,[],go-diff,rust-pass
compiler,controlFlowSelfReferentialLoop.ts,[],go-diff,rust-pass
compiler,controlFlowWithIncompleteTypes.ts,[],go-pass,rust-diff
compiler,convertClassExpressionToFunctionFromObjectProperty2.ts,['target=es2015'],go-pass,rust-diff
compiler,copyrightWithNewLine1.ts,[],go-diff,rust-pass
compiler,copyrightWithoutNewLine1.ts,[],go-diff,rust-pass
compiler,correctOrderOfPromiseMethod.ts,[],go-diff,rust-pass
compiler,correlatedUnions.ts,[],go-pass,rust-diff
compiler,corrupted.ts,[],go-diff,rust-pass
compiler,couldNotSelectGenericOverload.ts,[],go-diff,rust-pass
compiler,covariance1.ts,[],go-diff,rust-pass
compiler,crashInResolveInterface.ts,[],go-diff,rust-pass
compiler,crashOnMethodSignatures.ts,[],go-diff,rust-pass
compiler,cyclicGenericTypeInstantiation.ts,[],go-diff,rust-pass
compiler,cyclicGenericTypeInstantiationInference.ts,[],go-diff,rust-pass
compiler,cyclicTypeInstantiation.ts,[],go-diff,rust-pass
compiler,declFileEmitDeclarationOnlyError1.ts,[],go-pass,rust-diff
compiler,declFileEmitDeclarationOnlyError2.ts,[],go-pass,rust-diff
compiler,declFileForTypeParameters.ts,[],go-diff,rust-pass
compiler,declFileGenericClassWithGenericExtendedClass.ts,[],go-diff,rust-pass
compiler,declFileTypeAnnotationParenType.ts,['target=es2015'],go-diff,rust-pass
compiler,declFileTypeAnnotationUnionType.ts,['target=es2015'],go-diff,rust-pass
compiler,declFileTypeAnnotationVisibilityErrorAccessors.ts,['target=es2015'],go-diff,rust-pass
compiler,declFileTypeAnnotationVisibilityErrorReturnTypeOfFunction.ts,['target=es2015'],go-diff,rust-pass
compiler,declFileTypeAnnotationVisibilityErrorTypeLiteral.ts,['target=es2015'],go-diff,rust-pass
compiler,declFileTypeofClass.ts,[],go-diff,rust-pass
compiler,declFileWithClassNameConflictingWithClassReferredByExtendsClause.ts,[],go-diff,rust-pass
compiler,declFileWithExtendsClauseThatHasItsContainerNameConflict.ts,[],go-diff,rust-pass
compiler,declarationEmitAliasExportStar.ts,[],go-pass,rust-diff
compiler,declarationEmitArrowFunctionNoRenaming.ts,[],go-pass,rust-diff
compiler,declarationEmitCastReusesTypeNode5.ts,['strictnullchecks=false'],skip-config,rust-pass
compiler,declarationEmitCastReusesTypeNode5.ts,['strictnullchecks=true'],skip-config,rust-pass
compiler,declarationEmitClassMemberWithComputedPropertyName.ts,[],go-pass,rust-diff
compiler,declarationEmitDestructuring5.ts,[],go-diff,rust-pass
compiler,declarationEmitDestructuringOptionalBindingParametersInOverloads.ts,[],go-diff,rust-pass
compiler,declarationEmitEnumReferenceViaImportEquals.ts,[],go-pass,rust-diff
compiler,declarationEmitExpandoWithGenericConstraint.ts,[],go-pass,rust-diff
compiler,declarationEmitExportAliasVisibiilityMarking.ts,[],go-pass,rust-diff
compiler,declarationEmitExportAssignedNamespaceNoTripleSlashTypesReference.ts,[],go-pass,rust-diff
compiler,declarationEmitExpressionInExtends2.ts,[],go-diff,rust-pass
compiler,declarationEmitForDefaultExportClassExtendingExpression01.ts,[],go-pass,rust-diff
compiler,declarationEmitForModuleImportingModuleAugmentationRetainsImport.ts,[],go-pass,rust-diff
compiler,declarationEmitFunctionDuplicateNamespace.ts,[],go-pass,rust-diff
compiler,declarationEmitGlobalThisPreserved.ts,[],go-pass,rust-diff
compiler,declarationEmitHasTypesRefOnNamespaceUse.ts,[],go-diff,rust-pass
compiler,declarationEmitHigherOrderRetainedGenerics.ts,[],go-pass,rust-diff
compiler,declarationEmitInferredTypeAlias1.ts,[],go-diff,rust-pass
compiler,declarationEmitInferredTypeAlias2.ts,[],go-diff,rust-pass
compiler,declarationEmitInferredTypeAlias3.ts,[],go-diff,rust-pass
compiler,declarationEmitInferredTypeAlias4.ts,[],go-diff,rust-pass
compiler,declarationEmitInferredTypeAlias5.ts,[],go-diff,rust-pass
compiler,declarationEmitInferredTypeAlias6.ts,[],go-diff,rust-pass
compiler,declarationEmitInferredTypeAlias7.ts,[],go-diff,rust-pass
compiler,declarationEmitInvalidReference.ts,[],go-pass,rust-diff
compiler,declarationEmitJsReExportDefault.ts,[],skip-config,rust-pass
compiler,declarationEmitLambdaWithMissingTypeParameterNoCrash.ts,[],go-diff,rust-pass
compiler,declarationEmitMappedPrivateTypeTypeParameter.ts,[],go-diff,rust-pass
compiler,declarationEmitMappedTypePreservesTypeParameterConstraint.ts,[],go-pass,rust-diff
compiler,declarationEmitNameConflicts3.ts,[],go-pass,rust-diff
compiler,declarationEmitNoInvalidCommentReuse3.ts,[],go-pass,rust-diff
compiler,declarationEmitOptionalMappedTypePropertyNoStrictNullChecks1.ts,[],go-pass,rust-diff
compiler,declarationEmitOptionalMappedTypePropertyNoStrictNullChecks2.ts,[],go-pass,rust-diff
compiler,declarationEmitOptionalMappedTypePropertyNoStrictNullChecks3.ts,[],go-pass,rust-diff
compiler,declarationEmitOptionalMethod.ts,[],go-pass,rust-diff
compiler,declarationEmitOverloadedPrivateInference.ts,[],go-pass,rust-diff
compiler,declarationEmitRecursiveConditionalAliasPreserved.ts,[],go-pass,rust-diff
compiler,declarationEmitRetainedAnnotationRetainsImportInOutput.ts,[],go-pass,rust-diff
compiler,declarationEmitToDeclarationDirWithoutCompositeAndDeclarationOptions.ts,[],go-pass,rust-diff
compiler,declarationEmitTripleSlashReferenceAmbientModule.ts,[],skip-config,rust-pass
compiler,declarationEmitTypeParameterNameReusedInOverloads.ts,[],go-diff,rust-pass
compiler,declarationEmitTypeofRest.ts,[],go-pass,rust-diff
compiler,declarationEmitTypeofThisInClass.ts,[],go-pass,rust-diff
compiler,declarationEmitUnnessesaryTypeReferenceNotAdded.ts,['target=es2015'],go-pass,rust-diff
compiler,declarationEmitUsingAlternativeContainingModules1.ts,[],go-pass,rust-diff
compiler,declarationEmitUsingAlternativeContainingModules2.ts,[],go-pass,rust-diff
compiler,declarationEmitUsingTypeAlias2.ts,[],go-pass,rust-diff
compiler,declarationEmitWithComposite.ts,[],skip-config,rust-pass
compiler,declarationFileNoCrashOnExtraExportModifier.ts,[],go-diff,rust-pass
compiler,declarationFileOverwriteError.ts,[],go-pass,rust-diff
compiler,declarationFilesWithTypeReferences1.ts,[],go-diff,rust-pass
compiler,declarationFilesWithTypeReferences2.ts,[],go-diff,rust-pass
compiler,declarationFilesWithTypeReferences3.ts,[],go-diff,rust-pass
compiler,declarationFilesWithTypeReferences4.ts,[],go-diff,rust-pass
compiler,declarationMapsWithoutDeclaration.ts,[],go-pass,rust-diff
compiler,declarationsWithRecursiveInternalTypesProduceUniqueTypeParams.ts,[],go-pass,rust-diff
compiler,declareAlreadySeen.ts,[],go-diff,rust-pass
compiler,decoratorMetadataConditionalType.ts,[],go-diff,rust-pass
compiler,decoratorMetadataElidedImport.ts,['module=commonjs'],go-pass,rust-diff
compiler,decoratorMetadataElidedImport.ts,['module=esnext'],go-pass,rust-diff
compiler,decoratorMetadataNoLibIsolatedModulesTypes.ts,[],go-pass,rust-diff
compiler,decoratorMetadataRestParameterWithImportedType.ts,['target=es2015'],go-diff,rust-pass
compiler,decoratorMetadataTypeOnlyExport.ts,[],go-pass,rust-diff
compiler,decoratorReferenceOnOtherProperty.ts,[],go-pass,rust-diff
compiler,decoratorReferences.ts,[],go-pass,rust-diff
compiler,deeplyNestedTemplateLiteralIntersection.ts,[],skip-config,rust-pass
compiler,defaultArgsInOverloads.ts,[],go-diff,rust-pass
compiler,defaultDeclarationEmitNamedCorrectly.ts,[],go-diff,rust-pass
compiler,defaultDeclarationEmitShadowedNamedCorrectly.ts,[],go-diff,rust-pass
compiler,defaultKeywordWithoutExport1.ts,[],go-diff,rust-pass
compiler,defaultParameterAddsUndefinedWithStrictNullChecks.ts,[],go-pass,rust-diff
compiler,defaultValueInConstructorOverload1.ts,[],go-diff,rust-pass
compiler,defaultValueInFunctionOverload1.ts,[],go-diff,rust-pass
compiler,deleteExpressionMustBeOptional.ts,['strict=false'],go-diff,rust-pass
compiler,deleteOperator1.ts,[],go-diff,rust-pass
compiler,deleteOperatorInStrictMode.ts,[],go-diff,rust-pass
compiler,deleteReadonly.ts,[],go-diff,rust-pass
compiler,derivedTypeCallingBaseImplWithOptionalParams.ts,[],go-diff,rust-pass
compiler,destructureOfVariableSameAsShorthand.ts,[],go-pass,rust-diff
compiler,destructuringAssignmentWithDefault.ts,[],go-pass,rust-diff
compiler,destructuringAssignmentWithExportedName.ts,[],go-diff,rust-pass
compiler,destructuringAssignmentWithStrictNullChecks.ts,[],go-pass,rust-diff
compiler,destructuringWithGenericParameter.ts,[],go-diff,rust-pass
compiler,detachedCommentAtStartOfConstructor2.ts,[],go-diff,rust-pass
compiler,detachedCommentAtStartOfFunctionBody1.ts,[],go-diff,rust-pass
compiler,detachedCommentAtStartOfFunctionBody2.ts,[],go-diff,rust-pass
compiler,detachedCommentAtStartOfLambdaFunction1.ts,[],go-diff,rust-pass
compiler,detachedCommentAtStartOfLambdaFunction2.ts,[],go-diff,rust-pass
compiler,discriminableUnionWithIntersectedMembers.ts,[],go-pass,rust-diff
compiler,discriminantElementAccessCheck.ts,[],go-pass,rust-diff
compiler,discriminantPropertyCheck.ts,[],go-pass,rust-diff
compiler,discriminantPropertyInference.ts,[],go-pass,rust-diff
compiler,discriminantUsingEvaluatableTemplateExpression.ts,[],go-pass,rust-diff
compiler,discriminateObjectTypesOnly.ts,[],go-pass,rust-diff
compiler,discriminateWithOptionalProperty2.ts,['exactoptionalpropertytypes=false'],go-pass,rust-diff
compiler,discriminateWithOptionalProperty2.ts,['exactoptionalpropertytypes=true'],go-pass,rust-diff
compiler,discriminateWithOptionalProperty4.ts,['exactoptionalpropertytypes=true'],go-pass,rust-diff
compiler,divergentAccessorsTypes3.ts,['target=es2015'],go-diff,rust-pass
compiler,divideAndConquerIntersections.ts,[],go-pass,rust-diff
compiler,doNotEmitPinnedCommentOnNotEmittedNode.ts,[],go-diff,rust-pass
compiler,doNotEmitPinnedCommentOnNotEmittedNodets.ts,[],go-diff,rust-pass
compiler,doYouNeedToChangeYourTargetLibraryES2015.ts,[],go-pass,rust-diff
compiler,doYouNeedToChangeYourTargetLibraryES2023.ts,['target=esnext'],go-diff,rust-pass
compiler,dottedSymbolResolution1.ts,[],go-diff,rust-pass
compiler,doubleUnderStringLiteralAssignability.ts,[],go-diff,rust-pass
compiler,downlevelLetConst1.ts,[],go-diff,rust-pass
compiler,downlevelLetConst11.ts,[],go-diff,rust-pass
compiler,downlevelLetConst4.ts,[],go-diff,rust-pass
compiler,downlevelLetConst6.ts,[],go-diff,rust-pass
compiler,duplicateInterfaceMembers1.ts,[],go-diff,rust-pass
compiler,duplicateLocalVariable3.ts,[],go-diff,rust-pass
compiler,duplicateObjectLiteralProperty_computedName1.ts,[],go-diff,rust-pass
compiler,duplicateOverloadInTypeAugmentation1.ts,[],go-diff,rust-pass
compiler,duplicatePropertiesInStrictMode.ts,[],go-diff,rust-pass
compiler,duplicateTypeParameters1.ts,[],go-diff,rust-pass
compiler,duplicateTypeParameters2.ts,[],go-diff,rust-pass
compiler,duplicateTypeParameters3.ts,[],go-diff,rust-pass
compiler,duplicateVarAndImport.ts,[],go-pass,rust-diff
compiler,duplicateVarAndImport2.ts,[],go-diff,rust-pass
compiler,duplicateVariablesWithAny.ts,[],go-diff,rust-pass
compiler,elaborationForPossiblyCallableTypeStillReferencesArgumentAtTopLevel.ts,[],go-diff,rust-pass
compiler,elidedEmbeddedStatementsReplacedWithSemicolon.ts,[],go-pass,rust-diff
compiler,emitAccessExpressionOfCastedObjectLiteralExpressionInArrowFunctionES5.ts,['target=es2015'],go-diff,rust-pass
compiler,emitAccessExpressionOfCastedObjectLiteralExpressionInArrowFunctionES6.ts,[],go-diff,rust-pass
compiler,emitClassExpressionInDeclarationFile.ts,[],go-pass,rust-diff
compiler,emitHelpersWithLocalCollisions.ts,['module=es2022'],skip-config,rust-pass
compiler,emitHelpersWithLocalCollisions.ts,['module=node16'],skip-config,rust-pass
compiler,emitHelpersWithLocalCollisions.ts,['module=commonjs'],skip-config,rust-pass
compiler,emitHelpersWithLocalCollisions.ts,['module=esnext'],skip-config,rust-pass
compiler,emitHelpersWithLocalCollisions.ts,['module=nodenext'],skip-config,rust-pass
compiler,emitHelpersWithLocalCollisions.ts,['module=preserve'],skip-config,rust-pass
compiler,emitHelpersWithLocalCollisions.ts,['module=node20'],skip-config,rust-pass
compiler,emitHelpersWithLocalCollisions.ts,['module=node18'],skip-config,rust-pass
compiler,emitHelpersWithLocalCollisions.ts,['module=es6'],skip-config,rust-pass
compiler,emitHelpersWithLocalCollisions.ts,['module=es2020'],skip-config,rust-pass
compiler,emptyAnonymousObjectNarrowing.ts,['strictnullchecks=false'],go-pass,rust-diff
compiler,emptyAnonymousObjectNarrowing.ts,['strictnullchecks=true'],go-pass,rust-diff
compiler,emptyIndexer.ts,[],go-diff,rust-pass
compiler,emptyMemberAccess.ts,[],go-diff,rust-pass
compiler,enumGenericTypeClash.ts,[],go-diff,rust-pass
compiler,enumUsedBeforeDeclaration.ts,[],go-diff,rust-pass
compiler,enumWithParenthesizedInitializer1.ts,[],go-diff,rust-pass
compiler,enumWithPrimitiveName.ts,[],go-diff,rust-pass
compiler,enumsWithMultipleDeclarations1.ts,[],go-diff,rust-pass
compiler,enumsWithMultipleDeclarations2.ts,[],go-diff,rust-pass
compiler,errorConstructorSubtypes.ts,[],go-pass,rust-diff
compiler,errorForBareSpecifierWithImplicitModuleResolutionNone.ts,[],go-diff,rust-pass
compiler,errorForConflictingExportEqualsValue.ts,[],go-diff,rust-pass
compiler,errorHandlingInInstanceOf.ts,[],go-diff,rust-pass
compiler,errorMessageOnObjectLiteralType.ts,[],go-diff,rust-pass
compiler,errorMessagesIntersectionTypes02.ts,[],go-diff,rust-pass
compiler,errorRecoveryInClassDeclaration.ts,[],go-diff,rust-pass
compiler,errorSupression1.ts,[],go-diff,rust-pass
compiler,errorTypesAsTypeArguments.ts,[],go-diff,rust-pass
compiler,errorWithTruncatedType.ts,[],go-diff,rust-pass
compiler,es5-system2.ts,[],go-pass,rust-missing-config
compiler,es5ExportDefaultClassDeclaration3.ts,['target=es2015'],go-diff,rust-pass
compiler,es5ExportEquals.ts,['target=es2015'],go-diff,rust-pass
compiler,es5ExportEqualsDts.ts,['target=es2015'],go-diff,rust-pass
compiler,es6ClassTest2.ts,[],go-pass,rust-diff
compiler,es6ClassTest9.ts,[],go-diff,rust-pass
compiler,es6DeclOrdering.ts,[],go-diff,rust-pass
compiler,es6ExportAll.ts,[],go-diff,rust-pass
compiler,es6ExportAssignment3.ts,[],go-diff,rust-pass
compiler,es6ExportAssignment4.ts,[],go-pass,rust-diff
compiler,es6ImportNamedImportIdentifiersParsing.ts,[],go-diff,rust-pass
compiler,es6ImportNamedImportInIndirectExportAssignment.ts,[],go-pass,rust-diff
compiler,es6ImportNamedImportNoExportMember.ts,[],go-diff,rust-pass
compiler,es6MemberScoping.ts,[],go-diff,rust-pass
compiler,esModuleInteropImportCall.ts,[],go-pass,rust-diff
compiler,esModuleInteropImportDefaultWhenAllNamedAreDefaultAlias.ts,[],go-diff,rust-pass
compiler,esModuleInteropUsesExportStarWhenDefaultPlusNames.ts,[],go-diff,rust-pass
compiler,excessPropertyCheckWithEmptyObject.ts,[],go-diff,rust-pass
compiler,exhaustiveSwitchWithWideningLiteralTypes.ts,[],go-pass,rust-diff
compiler,expandoFunctionBlockShadowing.ts,[],go-pass,rust-diff
compiler,expandoFunctionContextualTypesNoValue.ts,[],go-diff,rust-pass
compiler,expandoFunctionExpressionsWithDynamicNames2.ts,[],go-pass,rust-diff
compiler,exportAssignmentWithExports.ts,[],go-diff,rust-pass
compiler,exportDeclarationForModuleOrEnumWithMemberOfSameName.ts,['module=commonjs'],skip-config,rust-pass
compiler,exportDeclareClass1.ts,[],go-diff,rust-pass
compiler,exportDefaultAsyncFunction.ts,[],go-pass,rust-diff
compiler,exportDefaultImportedType.ts,[],skip-config,rust-pass
compiler,exportDefaultMissingName.ts,[],go-diff,rust-pass
compiler,exportDefaultProperty.ts,[],go-pass,rust-diff
compiler,exportDefaultProperty2.ts,[],go-pass,rust-diff
