key,seconds
compiler/exhaustiveSwitchCheckCircularity.ts,2
compiler/exhaustiveSwitchTupleLengthFallthrough.ts,2
compiler/expandoFunctionBlockShadowing.ts,1
compiler/expandoNoInferredIndex.ts,1
compiler/expandoObjectIndexSignatures.ts,1
compiler/exportAsNamespaceConflict.ts,2
compiler/exportAsNamespace_augment.ts,1
compiler/exportAssignmentExpressionIsExpressionNode.ts,2
compiler/exportAssignmentMembersVisibleInAugmentation.ts,2
compiler/exportAssignmentMerging1.ts,2
compiler/exportAssignmentMerging10.ts,1
compiler/exportAssignmentMerging2.ts,3
compiler/exportAssignmentMerging3.ts,2
compiler/exportAssignmentMerging4.ts,2
compiler/exportAssignmentMerging6.ts,1
compiler/exportAssignmentMerging7.ts,2
compiler/exportClassExtendingIntersection.ts,1
compiler/exportDeclarationInInternalModule.ts,1
compiler/exportDefaultAbstractClass.ts,1
compiler/exportDefaultAsyncFunction2.ts,1
compiler/exportDefaultClassInNamespace.ts,2
compiler/exportDefaultFunctionInNamespace.ts,2
compiler/exportDefaultInterface.ts,2
compiler/exportDefaultStripsFreshness.ts,2
compiler/exportEqualErrorType.ts,2
compiler/exportEqualMemberMissing.ts,1
compiler/exportSpecifierReferencingOuterDeclaration3.ts,2
compiler/exportSpecifierReferencingOuterDeclaration4.ts,2
compiler/exportStarFromEmptyModule.ts,1
compiler/expressionWithJSDocTypeArguments.ts,2
compiler/expressionsForbiddenInParameterInitializers.ts,2
compiler/extendAndImplementTheSameBaseType2.ts,2
compiler/extendConstructSignatureInInterface.ts,2
compiler/extendFromAny.ts,2
compiler/extendGenericArray2.ts,2
compiler/extendGlobalThis.ts,2
compiler/extendPrivateConstructorClass.ts,2
compiler/extendPrivateConstructorClass2.ts,2
compiler/extendedInterfaceGenericType.ts,1
compiler/extendedInterfacesWithDuplicateTypeParameters.ts,1
compiler/extendsClauseAlreadySeen2.ts,1
compiler/extension.ts,2
compiler/externalModuleImmutableBindings.ts,2
compiler/extractInferenceImprovement.ts,2
compiler/fallFromLastCase2.ts,2
compiler/fallbackToBindingPatternForTypeInference.ts,1
compiler/fatarrowfunctionsOptionalArgsErrors1.ts,2
compiler/fatarrowfunctionsOptionalArgsErrors2.ts,2
compiler/fatarrowfunctionsOptionalArgsErrors4.ts,2
compiler/filesEmittingIntoSameOutput.ts,2
compiler/findLast.ts,3
compiler/fixingTypeParametersRepeatedly2.ts,1
compiler/flatArrayNoExcessiveStackDepth.ts,3
compiler/forIn2.ts,2
compiler/forInStatement2.ts,2
compiler/forwardRefInTypeDeclaration.ts,3
compiler/functionCallOnConstrainedTypeVariable.ts,2
compiler/functionExpressionShadowedByParams.ts,1
compiler/functionOverloadsOutOfOrder.ts,2
compiler/functionParameterArityMismatch.ts,2
compiler/functionTypeParameterNameFromTupleLabel.ts,2
compiler/functionsMissingReturnStatementsAndExpressions.ts,2
compiler/functionsMissingReturnStatementsAndExpressionsStrictNullChecks.ts,2
compiler/funduleSplitAcrossFiles.ts,2
compiler/fuzzy.ts,2
compiler/genericArrowFunctionInEsmExtensionFile.ts,2
compiler/genericAssignmentCompatOfFunctionSignatures1.ts,1
compiler/genericCallAtYieldExpressionInGenericCall1.ts,1
